,cod_municipio,soja_area_nao_desmat,tco2eq,lr_surplus,nm_mun,sigla_uf,qtd_cars,year
317,2107803,8769.50452600000,15737612.400000000,6148.96,Parnarama,MA,79
318,2107902,1299.2825800000001,2421381.6,3506.35,Passagem Franca,MA,18
319,2108009,9696.864390000001,15421320.0,10610.46,Pastos Bons,MA,120
320,2108108,0.6783560000000000,1454.4,0.26,Paulo Ramos,MA,16
321,2108900,0.3225940000000000,439.2,0.0,Poção de Pedras,MA,2
322,2109007,385.4984540000000,479109.6000000000,1778.74,Porto Franco,MA,50
323,2109106,3.7954520000000000,4752.0,175.27,Presidente Dutra,MA,5
324,2109239,2.32107900000000,2768.4,0.0,Presidente Médici,MA,4
325,2109304,1.248849000000000,2289.6,10370.49,Presidente Vargas,MA,2
326,2109403,0.714358000000000,1735.2,415.6,Primeira Cruz,MA,1
327,2109502,82302.05402200000,103669563.59999999,45820.51,Riachão,MA,450
328,2109551,101.83914600000000,121525.2,1655.71,Ribamar Fiquene,MA,53
329,2109700,47667.909220000001,77488696.80000000,26821.41,Sambaíba,MA,336
330,2109759,1.1235400000000000,1666.8000000000000,0.0,Santa Filomena do Maranhão,MA,3
331,2110005,5911.516888000000,12282872.400000000,0.0,Santa Luzia,MA,314
332,2110039,0.0253530000000000,0.0,0.0,Santa Luzia do Paruá,MA,7
333,2110104,7239.64771200000,10961524.8,34595.34,Santa Quitéria do Maranhão,MA,58
334,2110237,206.4821460000000,294678.0,4483.6,Santana do Maranhão,MA,3
335,2110401,1363.5200110000001,2272503.6,37344.33,São Benedito do Rio Preto,MA,31
336,2110609,5573.2058159999997,9754520.4,3924.98,São Bernardo,MA,44
337,2110658,26706.65486200000,38805210.0,11151.77,São Domingos do Azeitão,MA,145
338,2110708,127.51146300000001,178891.2,51.77,São Domingos do Maranhão,MA,61
339,2110807,5229.03964100000,6966687.6,22380.02,São Félix de Balsas,MA,97
340,2110856,6.0618309999999997,7704.0,235.81,São Francisco do Brejão,MA,94
341,2110906,510.7588370000000,839239.2000000000,1826.59,São Francisco do Maranhão,MA,12
342,2111029,2.171077000000000,2570.4,0.0,São João do Carú,MA,10
343,2111052,62.25839200000000,85028.39999999999,807.21,São João do Paraíso,MA,71
344,2111078,1502.3901360000000,2184087.6000000001,7652.39,São João do Soter,MA,15
345,2111102,2375.8339329999999,4197801.6,23070.47,São João dos Patos,MA,75
346,2111250,0.590004000000000,723.6,0.0,São José dos Basílios,MA,1
347,2111508,0.534728000000000,680.4,0.0,São Mateus do Maranhão,MA,4
348,2111532,1.159512000000000,1386.0,0.0,São Pedro da Água Branca,MA,39
349,2111573,938.0902440000000,1402923.6000000001,4708.61,São Pedro dos Crentes,MA,172
350,2111607,24982.968828000001,41098910.4,48452.87,São Raimundo das Mangabeiras,MA,208
351,2111631,0.5275820000000000,824.4,0.0,São Raimundo do Doca Bezerra,MA,7
